seq_id,pred_model,bit_score,evalue,pred_class,confidence
tr|A0A1D2S2A3|A0A1D2S2A3_9BURK,8ca.alpha.45,39.4,1.8e-13,alpha,12.744727494896694
tr|A0A1D2S697|A0A1D2S697_9BURK,8ca.alpha.45,22.3,3.4e-08,alpha,7.468521082957745
tr|A0A1D2SJB5|A0A1D2SJB5_9BURK,8ca.alpha.45,26.3,1.9e-09,alpha,8.721246399047171
tr|A0A1D2STG0|A0A1D2STG0_9HYPH,,,,NO_HIT,
tr|A0A1D2TIE4|A0A1D2TIE4_9BACT,8ca.alpha.45,29.9,1.5e-10,alpha,9.823908740944319
tr|A0A1D2TV95|A0A1D2TV95_9CAUL,8ca.alpha.45,18.0,7.2e-07,alpha,6.142667503568732
tr|A0A1D2TWY1|A0A1D2TWY1_9SPHN,8ca.alpha.45,15.6,3.9e-06,alpha,5.4089353929735005
tr|A0A1D2U1W6|A0A1D2U1W6_9BURK,8ca.alpha.45,23.2,1.8e-08,alpha,7.7447274948966935
tr|A0A1D2UDX6|A0A1D2UDX6_9BACT,8ca.alpha.45,16.5,2e-06,alpha,5.698970004336019
tr|A0A1D2UL20|A0A1D2UL20_9BURK,8ca.alpha.45,17.9,7.4e-07,alpha,6.130768280269024
tr|A0A1D2VF68|A0A1D2VF68_9ASCO,8ca.alpha.45,19.7,2.1e-07,alpha,6.6777807052660805
tr|A0A1D2VF74|A0A1D2VF74_9ASCO,8ca.alpha.45,24.4,7.8e-09,alpha,8.10790539730952
tr|A0A1D2XDK8|A0A1D2XDK8_9GAMM,8ca.alpha.45,26.1,2.2e-09,alpha,8.657577319177793
tr|A0A1D3D0N4|A0A1D3D0N4_9EIME,8ca.eta.45,366.6,1.3999999999999999e-112,eta,111.85387196432177
tr|A0A1D3DLU0|A0A1D3DLU0_9ACTN,8ca.alpha.45,17.3,1.2e-06,alpha,5.920818753952375
tr|A0A1D3DWC8|A0A1D3DWC8_9ACTN,8ca.alpha.45,88.5,1.6000000000000001e-28,alpha,27.795880017344075
tr|A0A1D3FUK2|A0A1D3FUK2_NEIGO,8ca.beta.45,327.1,3.5e-101,beta,100.45593195564973
tr|A0A1D3JPL0|A0A1D3JPL0_PSEVE,8ca.alpha.45,37.9,5.4e-13,alpha,12.267606240177031
tr|A0A1D3JR82|A0A1D3JR82_PSEVE,8ca.alpha.45,24.7,6e-09,alpha,8.221848749616356
tr|A0A1D3LD95|A0A1D3LD95_PLACU,8ca.eta.45,1155.8,0.0,eta,300.0
tr|A0A1D3LIN0|A0A1D3LIN0_PLACH,8ca.eta.45,1190.7,0.0,eta,300.0
tr|A0A1D3MP40|A0A1D3MP40_BACMY,8ca.beta.45,289.1,1.3000000000000001e-89,beta,88.88605664769317
tr|A0A1D3MVL9|A0A1D3MVL9_BACMY,8ca.alpha.45,169.7,1.8e-53,alpha,52.74472749489669
tr|A0A1D3NTX9|A0A1D3NTX9_BACCE,8ca.alpha.45,171.0,7.6e-54,alpha,53.119186407719205
tr|A0A1D3TS13|A0A1D3TS13_9FIRM,8ca.alpha.45,176.3,1.7e-55,alpha,54.769551078621724
tr|A0A1D5NTS2|A0A1D5NTS2_CHICK,8ca.beta.45,146.3,4.9e-46,beta,45.309803919971486
tr|A0A1D5NX31|A0A1D5NX31_CHICK,8ca.beta.45,144.7,1.6e-45,beta,44.795880017344075
tr|A0A1D5P5F4|A0A1D5P5F4_CHICK,8ca.beta.45,139.2,7.6e-44,beta,43.11918640771921
tr|A0A1D5PPM5|A0A1D5PPM5_CHICK,8ca.beta.45,120.7,3.3e-38,beta,37.481486060122116
tr|A0A1D5QLF6|A0A1D5QLF6_MACMU,8ca.beta.45,124.9,1.7e-39,beta,38.769551078621724
tr|A0A1D5QUJ3|A0A1D5QUJ3_MACMU,8ca.beta.45,143.1,4.9e-45,beta,44.309803919971486
tr|A0A1D5QX25|A0A1D5QX25_MACMU,8ca.beta.45,144.4,2.0000000000000003e-45,beta,44.69897000433602
tr|A0A1D5RDB9|A0A1D5RDB9_MACMU,8ca.beta.45,120.5,3.9000000000000004e-38,beta,37.408935392973504
tr|A0A1D6ER77|A0A1D6ER77_MAIZE,8ca.beta.45,168.0,1.2e-52,beta,51.920818753952375
tr|A0A1D6ER81|A0A1D6ER81_MAIZE,8ca.beta.45,184.2,1.3000000000000002e-57,beta,56.88605664769317
tr|A0A1D6ERJ8|A0A1D6ERJ8_MAIZE,8ca.alpha.45,21.7,5e-08,alpha,7.301029995663981
tr|A0A1D6ERK0|A0A1D6ERK0_MAIZE,8ca.alpha.45,33.9,9.4e-12,alpha,11.0268721464003
tr|A0A1D6ERK1|A0A1D6ERK1_MAIZE,8ca.alpha.45,29.7,1.8e-10,alpha,9.744727494896694
tr|A0A1D6I625|A0A1D6I625_MAIZE,8ca.alpha.45,28.2,5.2e-10,alpha,9.2839966563652
tr|A0A1D6I631|A0A1D6I631_MAIZE,8ca.alpha.45,13.7,1.5e-05,alpha,4.823908740944319
tr|A0A1D6KL88|A0A1D6KL88_MAIZE,8ca.beta.45,199.7,2.4999999999999997e-62,beta,61.60205999132796
tr|A0A1D6NHQ1|A0A1D6NHQ1_MAIZE,8ca.alpha.45,16.5,2e-06,alpha,5.698970004336019
tr|A0A1D6NHQ5|A0A1D6NHQ5_MAIZE,,,,NO_HIT,
tr|A0A1D6NHQ7|A0A1D6NHQ7_MAIZE,8ca.alpha.45,17.6,9.3e-07,alpha,6.031517051446065
tr|A0A1D6NHQ9|A0A1D6NHQ9_MAIZE,,,,NO_HIT,
tr|A0A1D6PTE5|A0A1D6PTE5_MAIZE,8ca.beta.45,174.5,1.1999999999999999e-54,beta,53.920818753952375
tr|A0A1D7NK53|A0A1D7NK53_9SPHN,8ca.alpha.45,31.2,6e-11,alpha,10.221848749616356
tr|A0A1D7QH56|A0A1D7QH56_9SPHI,8ca.alpha.45,19.1,3.2e-07,alpha,6.494850021680094
tr|A0A1D7QJ68|A0A1D7QJ68_9SPHI,8ca.alpha.45,34.0,8.5e-12,alpha,11.070581074285707
tr|A0A1D7QXF9|A0A1D7QXF9_9BACI,8ca.alpha.45,33.0,1.8e-11,alpha,10.744727494896694
tr|A0A1D7R225|A0A1D7R225_PASMD,8ca.alpha.45,20.4,1.3e-07,alpha,6.886056647693163
tr|A0A1D7TL62|A0A1D7TL62_9BACT,8ca.alpha.45,14.9,6.2e-06,alpha,5.2076083105017466
tr|A0A1D7TX50|A0A1D7TX50_9HYPH,8ca.alpha.45,11.4,7.5e-05,alpha,4.1249387366083
tr|A0A1D7UTH5|A0A1D7UTH5_9LEPT,8ca.alpha.45,21.8,5e-08,alpha,7.301029995663981
tr|A0A1D7VIH1|A0A1D7VIH1_9ACTN,8ca.alpha.45,87.8,2.7000000000000003e-28,alpha,27.568636235841012
tr|A0A1D7VKN1|A0A1D7VKN1_9ACTN,8ca.alpha.45,16.6,2e-06,alpha,5.698970004336019
tr|A0A1D7VLP6|A0A1D7VLP6_9ACTN,8ca.alpha.45,23.8,1.2e-08,alpha,7.920818753952375
tr|A0A1D7VUY6|A0A1D7VUY6_9ACTN,8ca.alpha.45,17.7,8.8e-07,alpha,6.055517327849832
tr|A0A1D7W2R6|A0A1D7W2R6_BREAU,8ca.alpha.45,28.0,5.9e-10,alpha,9.229147988357855
tr|A0A1D7XGK5|A0A1D7XGK5_9CLOT,8ca.alpha.45,186.7,1.1e-58,alpha,57.95860731484178
tr|A0A1D7Y7Z4|A0A1D7Y7Z4_9ACTN,8ca.alpha.45,17.9,7.5e-07,alpha,6.1249387366083
tr|A0A1D7YGW5|A0A1D7YGW5_9ACTN,8ca.alpha.45,85.0,1.9e-27,alpha,26.72124639904717
tr|A0A1D7YNP1|A0A1D7YNP1_9ACTN,8ca.alpha.45,18.9,3.6e-07,alpha,6.443697499232713
tr|A0A1D7YT20|A0A1D7YT20_9BACT,8ca.alpha.45,30.7,8.7e-11,alpha,10.060480747381382
tr|A0A1D8A1W7|A0A1D8A1W7_9SPHN,8ca.alpha.45,12.2,4.2e-05,alpha,4.376750709602099
tr|A0A1D8AFU2|A0A1D8AFU2_9SPHN,8ca.alpha.45,13.2,2.1e-05,alpha,4.6777807052660805
tr|A0A1D8AZW4|A0A1D8AZW4_9BACT,8ca.alpha.45,28.7,3.5e-10,alpha,9.455931955649724
tr|A0A1D8FZ57|A0A1D8FZ57_9ACTN,8ca.alpha.45,85.8,1.1000000000000001e-27,alpha,26.958607314841775
tr|A0A1D8GAE0|A0A1D8GAE0_9ACTN,8ca.alpha.45,17.2,1.3e-06,alpha,5.886056647693163
tr|A0A1D8GAU3|A0A1D8GAU3_9ACTN,8ca.alpha.45,27.5,8.7e-10,alpha,9.060480747381382
tr|A0A1D8IGK1|A0A1D8IGK1_9BURK,8ca.alpha.45,11.6,6.3e-05,alpha,4.200659450546418
tr|A0A1D8IK57|A0A1D8IK57_9GAMM,,,,NO_HIT,
tr|A0A1D8JDJ8|A0A1D8JDJ8_9BACL,8ca.beta.45,281.2,3.5e-87,beta,86.45593195564973
tr|A0A1D8JDM6|A0A1D8JDM6_9BACL,8ca.alpha.45,168.8,3.5e-53,alpha,52.455931955649724
tr|A0A1D8KCF9|A0A1D8KCF9_9GAMM,,,,NO_HIT,
tr|A0A1D8QTE7|A0A1D8QTE7_9PROT,8ca.alpha.45,26.2,2.1e-09,alpha,8.67778070526608
tr|A0A1D8RXZ3|A0A1D8RXZ3_9GAMM,8ca.alpha.45,35.2,3.7e-12,alpha,11.431798275933005
tr|A0A1D8S278|A0A1D8S278_9EURY,8ca.alpha.45,20.1,1.6e-07,alpha,6.795880017344075
tr|A0A1D8SDS1|A0A1D8SDS1_VIBMI,8ca.alpha.45,23.9,1.1e-08,alpha,7.958607314841775
tr|A0A1D8T3Y9|A0A1D8T3Y9_9NOCA,8ca.alpha.45,94.4,2.4000000000000002e-30,alpha,29.619788758288394
tr|A0A1D8TBN9|A0A1D8TBN9_9NOCA,8ca.alpha.45,24.4,7.5e-09,alpha,8.1249387366083
tr|A0A1D8TXH1|A0A1D8TXH1_9CYAN,8ca.gamma.45,67.6,4e-22,gamma,21.397940008672037
tr|A0A1D8U1L5|A0A1D8U1L5_9CYAN,8ca.alpha.45,49.4,1.6e-16,alpha,15.795880017344075
tr|A0A1D8UWU2|A0A1D8UWU2_9PROT,8ca.alpha.45,26.3,1.9e-09,alpha,8.721246399047171
tr|A0A1D9BCE7|A0A1D9BCE7_9NEIS,8ca.alpha.45,14.4,9e-06,alpha,5.045757490560675
tr|A0A1D9DYA4|A0A1D9DYA4_9MICO,8ca.alpha.45,33.5,1.2e-11,alpha,10.920818753952375
tr|A0A1D9G600|A0A1D9G600_MOOP1,8ca.gamma.45,65.4,1.8e-21,gamma,20.744727494896694
tr|A0A1D9GBK6|A0A1D9GBK6_MOOP1,8ca.alpha.45,49.5,1.5e-16,alpha,15.823908740944319
tr|A0A1D9GI74|A0A1D9GI74_9GAMM,8ca.alpha.45,18.5,4.9e-07,alpha,6.309803919971486
tr|A0A1D9GWM9|A0A1D9GWM9_9BURK,8ca.alpha.45,21.5,5.7e-08,alpha,7.2441251443275085
tr|A0A1D9H465|A0A1D9H465_9BURK,8ca.alpha.45,32.8,2.1e-11,alpha,10.67778070526608
tr|A0A1D9LKK4|A0A1D9LKK4_9NEIS,,,,NO_HIT,
tr|A0A1D9LMK9|A0A1D9LMK9_9NEIS,8ca.alpha.45,32.6,2.2e-11,alpha,10.657577319177793
tr|A0A1D9M825|A0A1D9M825_9RHOB,8ca.alpha.45,34.1,8.2e-12,alpha,11.086186147616283
tr|A0A1D9MF44|A0A1D9MF44_9RHOB,8ca.alpha.45,10.9,0.00011,alpha,3.958607314841775
tr|A0A1D9P6K6|A0A1D9P6K6_9FLAO,8ca.alpha.45,33.7,1.1e-11,alpha,10.958607314841775
tr|A0A1D9P6K9|A0A1D9P6K9_9FLAO,8ca.alpha.45,25.2,4.2e-09,alpha,8.3767507096021
tr|A0A1D9PNZ2|A0A1D9PNZ2_BACVE,8ca.alpha.45,186.7,1.1e-58,alpha,57.95860731484178
tr|A0A1D9PZQ3|A0A1D9PZQ3_SCLS1,8ca.alpha.45,24.6,6.8e-09,alpha,8.167491087293763
tr|A0A1D9QAZ0|A0A1D9QAZ0_SCLS1,8ca.alpha.45,14.6,7.8e-06,alpha,5.107905397309519
tr|A0A1E1EZL7|A0A1E1EZL7_9SPHN,8ca.alpha.45,14.0,1.2e-05,alpha,4.920818753952375
tr|A0A1E1F6C4|A0A1E1F6C4_9SPHN,8ca.alpha.45,36.2,1.8e-12,alpha,11.744727494896694
tr|A0A1E1G8E0|A0A1E1G8E0_9STRE,8ca.alpha.45,102.9,6.2e-33,alpha,32.20760831050175
tr|A0A1E1IP60|A0A1E1IP60_LEIGU,8ca.alpha.45,23.6,1.4e-08,alpha,7.853871964321762
tr|A0A1E1IZX4|A0A1E1IZX4_LEIGU,8ca.beta.45,80.4,6.299999999999999e-26,beta,25.200659450546418
tr|A0A1E1K449|A0A1E1K449_9HELO,8ca.alpha.45,22.3,3.4e-08,alpha,7.468521082957745
tr|A0A1E1K8M5|A0A1E1K8M5_9HELO,8ca.alpha.45,97.5,2.6999999999999997e-31,alpha,30.568636235841012
tr|A0A1E1KBN7|A0A1E1KBN7_9HELO,8ca.beta.45,163.0,3.9e-51,beta,50.408935392973504
tr|A0A1E1KLQ8|A0A1E1KLQ8_9HELO,,,,NO_HIT,
tr|A0A1E1KTX4|A0A1E1KTX4_9HELO,8ca.alpha.45,97.5,2.6999999999999997e-31,alpha,30.568636235841012
tr|A0A1E1L4Q6|A0A1E1L4Q6_9HELO,8ca.alpha.45,22.3,3.4e-08,alpha,7.468521082957745
tr|A0A1E1L7V9|A0A1E1L7V9_9HELO,8ca.beta.45,162.7,4.8e-51,beta,50.31875876262441
tr|A0A1E1L895|A0A1E1L895_9HELO,,,,NO_HIT,
tr|A0A1E1LMQ2|A0A1E1LMQ2_9HELO,8ca.alpha.45,22.2,3.7e-08,alpha,7.431798275933005
tr|A0A1E1LQ01|A0A1E1LQ01_9HELO,8ca.alpha.45,49.9,1.1e-16,alpha,15.958607314841775
tr|A0A1E1LVC4|A0A1E1LVC4_RHYSE,8ca.alpha.45,21.2,7.5e-08,alpha,7.1249387366083
tr|A0A1E1M0V9|A0A1E1M0V9_RHYSE,8ca.alpha.45,91.9,1.4999999999999998e-29,alpha,28.82390874094432
tr|A0A1E1MCU8|A0A1E1MCU8_RHYSE,8ca.beta.45,158.9,7.3e-50,beta,49.136677139879545
tr|A0A1E1MM75|A0A1E1MM75_RHYSE,8ca.alpha.45,22.2,3.6e-08,alpha,7.443697499232713
tr|A0A1E1MQN8|A0A1E1MQN8_RHYSE,8ca.alpha.45,50.0,1.1e-16,alpha,15.958607314841775
tr|A0A1E1UUY0|A0A1E1UUY0_9HYPH,8ca.alpha.45,31.9,3.7e-11,alpha,10.431798275933005
tr|A0A1E1V1K1|A0A1E1V1K1_9HYPH,8ca.alpha.45,14.0,1.2e-05,alpha,4.920818753952375
tr|A0A1E1WVQ2|A0A1E1WVQ2_TITOB,8ca.beta.45,143.4,3.9e-45,beta,44.408935392973504
tr|A0A1E1X7U1|A0A1E1X7U1_9ACAR,8ca.beta.45,150.1,3.5e-47,beta,46.455931955649724
tr|A0A1E2RXE8|A0A1E2RXE8_9HYPH,8ca.alpha.45,27.2,1.1e-09,alpha,8.958607314841775
tr|A0A1E2SLM7|A0A1E2SLM7_LEIXY,8ca.alpha.45,34.8,4.9e-12,alpha,11.309803919971486
tr|A0A1E2V8P6|A0A1E2V8P6_9GAMM,8ca.alpha.45,34.7,5.4e-12,alpha,11.267606240177031
tr|A0A1E2VEE2|A0A1E2VEE2_9GAMM,8ca.beta.45,215.7,3.3e-67,beta,66.48148606012211
tr|A0A1E2WDU9|A0A1E2WDU9_9NOSO,8ca.gamma.45,57.9,3.7e-19,gamma,18.431798275933005
tr|A0A1E2WER2|A0A1E2WER2_9NOSO,8ca.alpha.45,31.6,4.7e-11,alpha,10.327902142064282
tr|A0A1E2WKX7|A0A1E2WKX7_9NOSO,8ca.alpha.45,33.1,1.7e-11,alpha,10.769551078621726
tr|A0A1E2WP71|A0A1E2WP71_9NOSO,8ca.alpha.45,32.6,2.3e-11,alpha,10.638272163982407
tr|A0A1E2WPL6|A0A1E2WPL6_9NOSO,8ca.alpha.45,32.1,3.4e-11,alpha,10.468521082957745
tr|A0A1E2WW14|A0A1E2WW14_9NOSO,8ca.alpha.45,26.3,2e-09,alpha,8.698970004336019
tr|A0A1E3BPW6|A0A1E3BPW6_ASPCR,8ca.alpha.45,23.4,1.6e-08,alpha,7.795880017344075
tr|A0A1E3ESL8|A0A1E3ESL8_BRAEL,8ca.alpha.45,15.7,3.6e-06,alpha,5.443697499232713
tr|A0A1E3FIS9|A0A1E3FIS9_9BURK,8ca.alpha.45,23.3,1.7e-08,alpha,7.769551078621726
tr|A0A1E3FME6|A0A1E3FME6_9BURK,8ca.alpha.45,31.6,4.7e-11,alpha,10.327902142064282
tr|A0A1E3FQJ9|A0A1E3FQJ9_9BURK,8ca.alpha.45,13.6,1.5e-05,alpha,4.823908740944319
tr|A0A1E3GG74|A0A1E3GG74_9GAMM,8ca.alpha.45,26.9,1.3e-09,alpha,8.886056647693163
tr|A0A1E3GJ53|A0A1E3GJ53_9GAMM,8ca.beta.45,322.9,6.6e-100,beta,99.18045606445813
tr|A0A1E3GSZ4|A0A1E3GSZ4_9GAMM,8ca.alpha.45,16.2,2.5e-06,alpha,5.6020599913279625
tr|A0A1E3H870|A0A1E3H870_9HYPH,8ca.alpha.45,17.1,1.4e-06,alpha,5.853871964321762
tr|A0A1E3HX25|A0A1E3HX25_9TREE,8ca.alpha.45,21.7,5.2e-08,alpha,7.2839966563652006
tr|A0A1E3HZ70|A0A1E3HZ70_9TREE,8ca.alpha.45,22.5,2.9e-08,alpha,7.5376020021010435
tr|A0A1E3I951|A0A1E3I951_9TREE,8ca.alpha.45,23.7,1.2e-08,alpha,7.920818753952375
tr|A0A1E3ILU7|A0A1E3ILU7_9TREE,8ca.alpha.45,22.0,4.1e-08,alpha,7.3872161432802645
tr|A0A1E3JZD4|A0A1E3JZD4_9TREE,8ca.alpha.45,22.8,2.4e-08,alpha,7.619788758288394
tr|A0A1E3K457|A0A1E3K457_9TREE,8ca.alpha.45,19.5,2.4e-07,alpha,6.619788758288394
tr|A0A1E3KAS0|A0A1E3KAS0_9TREE,8ca.alpha.45,22.5,2.9e-08,alpha,7.5376020021010435
tr|A0A1E3KFE6|A0A1E3KFE6_9TREE,8ca.alpha.45,20.5,1.2e-07,alpha,6.920818753952375
tr|A0A1E3L954|A0A1E3L954_9BACL,8ca.alpha.45,187.2,8e-59,alpha,58.096910013008056
tr|A0A1E3LFQ2|A0A1E3LFQ2_9BURK,8ca.alpha.45,24.1,9.1e-09,alpha,8.040958607678906
tr|A0A1E3LLD7|A0A1E3LLD7_9BURK,8ca.alpha.45,32.2,3.2e-11,alpha,10.494850021680094
tr|A0A1E3LQZ0|A0A1E3LQZ0_9SPHN,8ca.alpha.45,27.7,7.4e-10,alpha,9.130768280269024
tr|A0A1E3LUZ5|A0A1E3LUZ5_9SPHN,8ca.alpha.45,11.7,6e-05,alpha,4.221848749616356
tr|A0A1E3NRY3|A0A1E3NRY3_9ASCO,8ca.alpha.45,31.8,4e-11,alpha,10.397940008672037
tr|A0A1E3NX85|A0A1E3NX85_WICAA,8ca.alpha.45,25.7,3e-09,alpha,8.522878745280337
tr|A0A1E3NX87|A0A1E3NX87_WICAA,8ca.alpha.45,96.0,7.699999999999999e-31,alpha,30.113509274827518
tr|A0A1E3PT69|A0A1E3PT69_9ASCO,8ca.alpha.45,18.5,5.1e-07,alpha,6.292429823902063
tr|A0A1E3Q2N7|A0A1E3Q2N7_LIPST,8ca.alpha.45,23.1,1.9e-08,alpha,7.721246399047171
tr|A0A1E3QC27|A0A1E3QC27_LIPST,8ca.alpha.45,97.8,2.2e-31,alpha,30.657577319177793
tr|A0A1E3QVH1|A0A1E3QVH1_9ASCO,8ca.alpha.45,21.4,6.2e-08,alpha,7.2076083105017466
tr|A0A1E3RFW8|A0A1E3RFW8_MYCFV,8ca.alpha.45,26.8,1.4e-09,alpha,8.853871964321762
tr|A0A1E3RGB4|A0A1E3RGB4_MYCFV,8ca.alpha.45,94.2,2.9000000000000002e-30,alpha,29.537602002101043
tr|A0A1E3RSZ9|A0A1E3RSZ9_9MYCO,8ca.alpha.45,25.0,5.1e-09,alpha,8.292429823902063
tr|A0A1E3RYH6|A0A1E3RYH6_9MYCO,8ca.alpha.45,92.9,6.9e-30,alpha,29.161150909262744
tr|A0A1E3S456|A0A1E3S456_MYCIE,8ca.alpha.45,28.3,4.7e-10,alpha,9.327902142064282
tr|A0A1E3SEJ9|A0A1E3SEJ9_MYCIE,8ca.alpha.45,32.9,1.9e-11,alpha,10.721246399047171
tr|A0A1E3SGW5|A0A1E3SGW5_MYCIE,8ca.alpha.45,98.6,1.3e-31,alpha,30.886056647693163
tr|A0A1E3SNI9|A0A1E3SNI9_9MYCO,8ca.alpha.45,32.4,2.6e-11,alpha,10.585026652029182
tr|A0A1E3SUB1|A0A1E3SUB1_9MYCO,8ca.alpha.45,31.1,6.5e-11,alpha,10.187086643357144
tr|A0A1E3T060|A0A1E3T060_9MYCO,8ca.alpha.45,23.8,1.1e-08,alpha,7.958607314841775
tr|A0A1E3T5N6|A0A1E3T5N6_9MYCO,8ca.alpha.45,95.2,1.4000000000000001e-30,alpha,29.853871964321762
tr|A0A1E3TJS1|A0A1E3TJS1_MYCSH,8ca.alpha.45,101.4,1.7000000000000002e-32,alpha,31.769551078621728
tr|A0A1E3V5J1|A0A1E3V5J1_9HYPH,8ca.beta.45,264.0,6.3e-82,beta,81.20065945054642
tr|A0A1E3VBR5|A0A1E3VBR5_9HYPH,8ca.alpha.45,12.7,3e-05,alpha,4.522878745280337
tr|A0A1E3VJ92|A0A1E3VJ92_9HYPH,8ca.alpha.45,20.6,1.1e-07,alpha,6.958607314841775
tr|A0A1E3VQ74|A0A1E3VQ74_9HYPH,8ca.alpha.45,21.5,5.8e-08,alpha,7.236572006437063
tr|A0A1E3VRA5|A0A1E3VRA5_9HYPH,8ca.alpha.45,16.9,1.5e-06,alpha,5.823908740944319
tr|A0A1E3VVN5|A0A1E3VVN5_9HYPH,8ca.alpha.45,27.5,8.6e-10,alpha,9.065501548756432
tr|A0A1E3W446|A0A1E3W446_9HYPH,8ca.alpha.45,14.1,1.1e-05,alpha,4.958607314841775
tr|A0A1E3W5E2|A0A1E3W5E2_9HYPH,8ca.alpha.45,24.7,6e-09,alpha,8.221848749616356
tr|A0A1E3W7M4|A0A1E3W7M4_9HYPH,8ca.alpha.45,23.1,1.9e-08,alpha,7.721246399047171
tr|A0A1E3W8N2|A0A1E3W8N2_9HYPH,8ca.alpha.45,12.2,4.3e-05,alpha,4.366531544420414
tr|A0A1E3Y2V7|A0A1E3Y2V7_9BACT,8ca.alpha.45,24.4,7.8e-09,alpha,8.10790539730952
tr|A0A1E3Y8E0|A0A1E3Y8E0_9HYPH,8ca.alpha.45,12.2,4.4e-05,alpha,4.356547323513813
tr|A0A1E3YS26|A0A1E3YS26_9BURK,8ca.beta.45,287.9,3.2e-89,beta,88.4948500216801
tr|A0A1E3YU90|A0A1E3YU90_9BURK,8ca.alpha.45,27.0,1.2e-09,alpha,8.920818753952375
tr|A0A1E3YVJ5|A0A1E3YVJ5_9BURK,8ca.alpha.45,18.1,6.8e-07,alpha,6.167491087293763
tr|A0A1E3YVY3|A0A1E3YVY3_9BURK,8ca.alpha.45,30.3,1.1e-10,alpha,9.958607314841775
tr|A0A1E3ZVX8|A0A1E3ZVX8_9BACT,8ca.alpha.45,33.1,1.6e-11,alpha,10.795880017344075
tr|A0A1E4A0V9|A0A1E4A0V9_9BACT,8ca.alpha.45,30.4,1.1e-10,alpha,9.958607314841775
tr|A0A1E4B3Z3|A0A1E4B3Z3_9SPHN,8ca.alpha.45,28.0,5.9e-10,alpha,9.229147988357855
tr|A0A1E4C0D4|A0A1E4C0D4_9HYPH,8ca.alpha.45,24.6,6.6e-09,alpha,8.18045606445813
tr|A0A1E4CC94|A0A1E4CC94_9MICO,8ca.alpha.45,27.5,8.7e-10,alpha,9.060480747381382
tr|A0A1E4CFB8|A0A1E4CFB8_9HYPH,8ca.alpha.45,19.8,2e-07,alpha,6.698970004336019
tr|A0A1E4CPH2|A0A1E4CPH2_9MICO,8ca.alpha.45,25.7,3.1e-09,alpha,8.508638306165727
tr|A0A1E4CRY6|A0A1E4CRY6_9HYPH,8ca.alpha.45,23.5,1.4e-08,alpha,7.853871964321762
tr|A0A1E4E8B3|A0A1E4E8B3_9BACT,8ca.alpha.45,22.0,4.1e-08,alpha,7.3872161432802645
tr|A0A1E4EQW8|A0A1E4EQW8_9RHOB,8ca.alpha.45,20.5,1.2e-07,alpha,6.920818753952375
tr|A0A1E4F5K0|A0A1E4F5K0_UNCXX,8ca.alpha.45,20.7,1.1e-07,alpha,6.958607314841775
tr|A0A1E4FAS6|A0A1E4FAS6_9HYPH,,,,NO_HIT,
tr|A0A1E4FFS9|A0A1E4FFS9_9HYPH,,,,NO_HIT,
tr|A0A1E4FR53|A0A1E4FR53_UNCXX,8ca.alpha.45,28.1,5.4e-10,alpha,9.267606240177031
tr|A0A1E4FY92|A0A1E4FY92_9HYPH,8ca.alpha.45,13.3,1.9e-05,alpha,4.721246399047171
tr|A0A1E4G4J3|A0A1E4G4J3_UNCXX,8ca.alpha.45,18.0,6.8e-07,alpha,6.167491087293763
tr|A0A1E4G8J9|A0A1E4G8J9_9HYPH,8ca.alpha.45,21.6,5.6e-08,alpha,7.251811972993799
tr|A0A1E4G986|A0A1E4G986_9HYPH,8ca.alpha.45,16.4,2.3e-06,alpha,5.638272163982407
tr|A0A1E4GPL9|A0A1E4GPL9_9CAUL,8ca.alpha.45,18.2,6.1e-07,alpha,6.214670164989233
tr|A0A1E4HJZ6|A0A1E4HJZ6_9GAMM,8ca.alpha.45,22.4,3.2e-08,alpha,7.494850021680094
tr|A0A1E4HZT4|A0A1E4HZT4_9PSEU,8ca.alpha.45,61.7,2.6e-20,alpha,19.585026652029182
tr|A0A1E4I1F5|A0A1E4I1F5_9PROT,,,,NO_HIT,
tr|A0A1E4IA43|A0A1E4IA43_9PSEU,8ca.alpha.45,58.2,3.3e-19,alpha,18.481486060122112
tr|A0A1E4IAC9|A0A1E4IAC9_9PSEU,8ca.alpha.45,24.1,9.6e-09,alpha,8.017728766960431
tr|A0A1E4IFK0|A0A1E4IFK0_9BURK,8ca.alpha.45,26.7,1.5e-09,alpha,8.823908740944319
tr|A0A1E4IGT7|A0A1E4IGT7_9BURK,8ca.beta.45,242.4,2.3999999999999997e-75,beta,74.6197887582884
tr|A0A1E4J177|A0A1E4J177_9BURK,8ca.alpha.45,27.5,8.4e-10,alpha,9.075720713938118
tr|A0A1E4JDM0|A0A1E4JDM0_9SPHN,8ca.alpha.45,18.6,4.5e-07,alpha,6.346787486224656
tr|A0A1E4JE55|A0A1E4JE55_9SPHN,8ca.alpha.45,11.5,6.9e-05,alpha,4.161150909262744
tr|A0A1E4JRA3|A0A1E4JRA3_9SPHN,8ca.alpha.45,17.2,1.2e-06,alpha,5.920818753952375
tr|A0A1E4JY13|A0A1E4JY13_9GAMM,8ca.alpha.45,25.9,2.7e-09,alpha,8.568636235841012
tr|A0A1E4K1J2|A0A1E4K1J2_9GAMM,8ca.beta.45,76.8,8.3e-25,beta,24.080921907623924
tr|A0A1E4L5B8|A0A1E4L5B8_9PROT,,,,NO_HIT,
tr|A0A1E4M8T9|A0A1E4M8T9_9MICO,8ca.alpha.45,33.1,1.6e-11,alpha,10.795880017344075
